Energy(eV) Total_DOS
-15.845421 0.000000
-15.822321 0.000000
-15.799221 0.000000
-15.776121 0.000000
-15.753021 0.000000
-15.729921 0.000000
-15.706821 0.000000
-15.683721 0.000000
-15.660621 0.000000
-15.637521 0.000000
-15.614421 0.000000
-15.591421 0.000000
-15.568321 0.000000
-15.545221 0.000000
-15.522121 0.000000
-15.499021 0.000000
-15.475921 0.000000
-15.452821 0.000000
-15.429721 0.000000
-15.406621 0.000000
-15.383521 0.000000
-15.360421 0.000000
-15.337321 0.000000
-15.314221 0.000000
-15.291121 0.000000
-15.268021 0.000000
-15.244921 0.000000
-15.221821 0.000000
-15.198821 0.000000
-15.175721 0.000000
-15.152621 0.000000
-15.129521 0.000000
-15.106421 0.000000
-15.083321 0.000000
-15.060221 0.000000
-15.037121 0.000000
-15.014021 0.000000
-14.990921 0.000000
-14.967821 0.000000
-14.944721 0.000000
-14.921621 0.000000
-14.898521 0.000000
-14.875421 0.000000
-14.852321 0.000000
-14.829321 0.000000
-14.806221 0.000000
-14.783121 0.000000
-14.760021 0.000000
-14.736921 0.000000
-14.713821 0.000000
-14.690721 0.000000
-14.667621 0.000000
-14.644521 0.000000
-14.621421 0.000000
-14.598321 0.000000
-14.575221 0.000000
-14.552121 0.000000
-14.529021 0.000000
-14.505921 0.000000
-14.482821 0.000000
-14.459721 0.000000
-14.436721 0.000000
-14.413621 0.000000
-14.390521 0.000000
-14.367421 0.000000
-14.344321 0.000000
-14.321221 0.000000
-14.298121 0.000000
-14.275021 0.000000
-14.251921 0.000000
-14.228821 0.000000
-14.205721 0.000000
-14.182621 0.000000
-14.159521 0.000000
-14.136421 0.000000
-14.113321 0.000000
-14.090221 0.000000
-14.067121 0.000000
-14.044121 0.000000
-14.021021 0.000000
-13.997921 0.000000
-13.974821 0.000000
-13.951721 0.000000
-13.928621 0.000000
-13.905521 0.000000
-13.882421 0.000000
-13.859321 0.000000
-13.836221 0.000000
-13.813121 0.000000
-13.790021 0.000000
-13.766921 0.000000
-13.743821 0.000000
-13.720721 0.000000
-13.697621 0.000000
-13.674521 0.000000
-13.651521 0.000000
-13.628421 0.000000
-13.605321 0.000000
-13.582221 0.000000
-13.559121 0.000000
-13.536021 0.000000
-13.512921 0.000000
-13.489821 0.000000
-13.466721 0.000000
-13.443621 0.000000
-13.420521 0.000000
-13.397421 0.000000
-13.374321 0.000000
-13.351221 0.000000
-13.328121 0.000000
-13.305021 0.000000
-13.282021 0.000000
-13.258921 0.000000
-13.235821 0.000000
-13.212721 0.000000
-13.189621 0.000000
-13.166521 0.000000
-13.143421 0.000000
-13.120321 0.000000
-13.097221 0.000000
-13.074121 0.000000
-13.051021 0.000000
-13.027921 0.000000
-13.004821 0.000000
-12.981721 0.000000
-12.958621 0.000000
-12.935521 0.000000
-12.912421 0.000000
-12.889421 0.000000
-12.866321 0.000000
-12.843221 0.000000
-12.820121 0.000000
-12.797021 0.000000
-12.773921 0.000000
-12.750821 0.000000
-12.727721 0.000000
-12.704621 0.000000
-12.681521 0.000000
-12.658421 0.000000
-12.635321 0.000000
-12.612221 0.000000
-12.589121 0.000000
-12.566021 0.000000
-12.542921 0.000000
-12.519821 0.000000
-12.496821 0.000000
-12.473721 0.000000
-12.450621 0.000000
-12.427521 0.000000
-12.404421 0.000000
-12.381321 0.000000
-12.358221 0.000000
-12.335121 0.008500
-12.312021 0.070600
-12.288921 0.083100
-12.265821 0.104300
-12.242721 0.127500
-12.219621 0.146200
-12.196521 0.151700
-12.173421 0.163600
-12.150321 0.176900
